id,title,tag
10193,Toy Story 3,"Animation Family Comedy hostage college toy barbie animation escape day care teddy bear duringcreditsstinger toy comes to life personification inanimate objects coming to life toy story Woody, Buzz, and the rest of Andy's toys haven't been played with in years. With Andy about to go to college, the gang find themselves accidentally left at a nefarious day care center. The toys must band together to escape and return home to Andy. Walt Disney Pictures Pixar Animation Studios United States of America English 2010.0 6.0 16.0 Woody (voice) Tom Hanks Buzz Lightyear (voice) Tim Allen Lotso (voice) Ned Beatty Jessie the Yodeling Cowgirl (voice) Joan Cusack Ken (voice) Michael Keaton Lee Unkrich"
534,Terminator Salvation,"Action Science Fiction Thriller saving the world artificial intelligence prophecy san francisco cyborg killer robot gas station post-apocalyptic dystopia army firearm wartime los angeles All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe. Columbia Pictures The Halcyon Company Wonderland Sound and Vision Warner Bros. Germany Italy United Kingdom United States of America English 2009.0 5.0 20.0 John Connor Christian Bale Marcus Wright Sam Worthington Kyle Reese Anton Yelchin Blair Williams Moon Bloodgood Kate Connor Bryce Dallas Howard McG"
168259,Furious 7,"Action car race speed revenge suspense car race muscle car Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother. Universal Pictures Original Film Fuji Television Network Dentsu One Race Films China Film Co. Québec Production Services Tax Credit Media Rights Capital (MRC) Abu Dhabi Film Commission Colorado Office of Film, Television & Media Japan United States of America English 2015.0 4.0 1.0 Dominic Toretto Vin Diesel Brian O'Conner Paul Walker Hobbs Dwayne Johnson Letty Michelle Rodriguez Roman Tyrese Gibson James Wan"
72190,World War Z,"Action Drama Horror Science Fiction Thriller dystopia apocalypse zombie nuclear weapons multiple perspectives zombie apocalypse Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls. Paramount Pictures GK Films Skydance Productions Hemisphere Media Capital Apparatus Productions Latina Pictures 2DUX² United States of America Malta English 2013.0 6.0 20.0 Gerry Lane Brad Pitt Karen Lane Mireille Enos Rachel Lane Abigail Hargrove Constance Lane Sterling Jerins Captain Speke James Badge Dale Marc Forster"
127585,X-Men: Days of Future Past,Action Adventure Fantasy Science Fiction 1970s mutant time travel marvel comic based on comic book superhuman storm beast aftercreditsstinger changing the past or future The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future. Twentieth Century Fox Film Corporation Donners' Company Marvel Entertainment Bad Hat Harry Productions TSG Entertainment Down Productions Revolution Sun Studios United Kingdom United States of America English 2014.0 5.0 15.0 Logan / Wolverine Hugh Jackman Charles Xavier / Professor X (Young) James McAvoy Erik Lehnsherr / Magneto (Young) Michael Fassbender Raven Darkholme / Mystique Jennifer Lawrence Ororo Munroe / Storm Halle Berry Bryan Singer
54138,Star Trek Into Darkness,"Action Adventure Science Fiction spacecraft friendship sequel futuristic space alien imax space opera terrorist bombing 3d When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew. Paramount Pictures Skydance Productions Bad Robot Kurtzman/Orci United States of America English 2013.0 5.0 5.0 James T. Kirk Chris Pine Spock Zachary Quinto Nyota Uhura Zoe Saldana Dr. Leonard 'Bones' McCoy Karl Urban Montgomery 'Scotty' Scott Simon Pegg J.J. Abrams"
81005,Jack the Giant Slayer,"Action Family Fantasy based on fairy tale giant The story of an ancient war that is reignited when a young farmhand unwittingly opens a gateway between our world and a fearsome race of giants. Unleashed on the Earth for the first time in centuries, the giants strive to reclaim the land they once lost, forcing the young man, Jack into the battle of his life to stop them. Fighting for a kingdom, its people, and the love of a brave princess, he comes face to face with the unstoppable warriors he thought only existed in legend–and gets the chance to become a legend himself. New Line Cinema Original Film Legendary Pictures Warner Bros. Big Kid Pictures Bad Hat Harry Productions United States of America English 2013.0 2.0 27.0 Jack Nicholas Hoult Princess Isabelle Eleanor Tomlinson Elmont Ewan McGregor Roderick Stanley Tucci King Brahmwell Ian McShane Bryan Singer"
64682,The Great Gatsby,"Drama Romance based on novel infidelity obsession hope 3d An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await. Village Roadshow Pictures Bazmark Films Warner Bros. A&E Television Networks Red Wagon Entertainment Spectrum Films United States of America Australia English 2013.0 5.0 10.0 Jay Gatsby Leonardo DiCaprio Nick Carraway Tobey Maguire Daisy Buchanan Carey Mulligan Tom Buchanan Joel Edgerton Jordan Baker Elizabeth Debicki Baz Luhrmann"
9543,Prince of Persia: The Sands of Time,"Adventure Fantasy Action Romance persia sandstorm brother against brother armageddon regent based on video game A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world. Walt Disney Pictures Jerry Bruckheimer Films United States of America English 2010.0 5.0 19.0 Prince Dastan Jake Gyllenhaal Tamina Gemma Arterton Nizam Ben Kingsley Sheik Amar Alfred Molina Seso Steve Toussaint Mike Newell"
68726,Pacific Rim,"Action Science Fiction Adventure dystopia giant robot giant monster apocalypse imax duringcreditsstinger 3d When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse. Legendary Pictures Warner Bros. Disney Double Dare You (DDY) Indochina Productions United States of America Canada English 2013.0 7.0 11.0 Stacker Pentecost Idris Elba Raleigh Becket Charlie Hunnam Dr. Newton Geiszler Charlie Day Hannibal Chau Ron Perlman Gottlieb Burn Gorman Guillermo del Toro"
38356,Transformers: Dark of the Moon,"Action Science Fiction Adventure moon spacecraft traitor bodyguard alien planet based on cartoon transformers giant robot sabotage word domination commando duringcreditsstinger Sam Witwicky takes his first tenuous steps into adulthood while remaining a reluctant human ally of Autobot-leader Optimus Prime. The film centers around the space race between the USSR and the USA, suggesting there was a hidden Transformers role in it all that remains one of the planet's most dangerous secrets. Paramount Pictures Di Bonaventura Pictures Indochina Productions Hasbro Studios United States of America English 2011.0 6.0 28.0 Sam Witwicky Shia LaBeouf Bruce Brazos John Malkovich Jerry Wang Ken Jeong National Intelligence Director Frances McDormand Lt. Colonel William Lennox Josh Duhamel Michael Bay"
217,Indiana Jones and the Kingdom of the Crystal Skull,"Adventure Action saving the world riddle whip treasure mexico city leather jacket machinegun alien phenomenons maya civilization peru treasure hunt nuclear explosion refrigerator archaeologist indiana jones archeology  Set during the Cold War, the Soviets – led by sword-wielding Irina Spalko – are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. After being captured and then escaping from them, Indy is coerced to head to Peru at the behest of a young man whose friend – and Indy's colleague – Professor Oxley has been captured for his knowledge of the skull's whereabouts. Lucasfilm Paramount Pictures United States of America English 2008.0 5.0 21.0 Indiana Jones Harrison Ford Irina Spalko Cate Blanchett Mutt Williams Shia LaBeouf 'Mac' George Michale Ray Winstone Marion Ravenwood Karen Allen Steven Spielberg"
105864,The Good Dinosaur,Adventure Animation Family tyrannosaurus rex friends alternate history dinosaur fear storm nature human journey An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend. Walt Disney Pictures Pixar Animation Studios United States of America English 2015.0 11.0 14.0 Arlo (voice) Raymond Ochoa Spot (voice) Jack Bright Poppa (voice) Jeffrey Wright Momma (voice) Frances McDormand Young Libby (voice) Maleah Nipay-Padilla Peter Sohn
